"key","key2","value2"
"qyesavsdim","latifvwkkw",-0.258419448073709
"ryvcurodrd","mvkipmjghq",-0.460448017042748
"zymcnbvwzs","cwwcrjciji",1.80459806515532
"cbyhrinwtq","wgjjiuxhiy",-0.104939065835349
"eucjgprzgg","vhosafxswt",1.06686980513929
"usapojlniz","oexjotnmdv",-0.724959304755126
"cdtjebhsog","qssqvfzotc",0.528638369162183
"grautnkkoo","vjwghryxqi",-0.137759229870652
"ksygwjfjih","vpsgvxnlvm",-0.501840747691579
"jgvymdyuex","oigiiwrpmm",-0.548829586326318
"xwjpuxjicv","eqzpfbqnyy",-0.761937418813165
"gmmjkaoiii","jmnuwhnqfa",1.41311106286878
"twehmufrxo","rwycaxoiaa",-0.386791697280006
"dtfmhpecov","cudfpknbqe",-1.69909834964635
"awajjvfprv","njupbrelxr",2.10220269303208
"hujavwqtah","jlvkijgdnv",0.803587470385097
"fpldiueusk","paypwdstzc",1.50975737028389
"clzflrujxc","creatggfqy",-0.941558321445894
"ljzhsjrrzs","gumhwtsgdf",-0.439051649390155
"guzazdykkc","wjphfskexj",0.335255933699834
"sasnstifqo","ykirkooeyz",0.142265453598947
"aoprqdlxof","tqvwqmcnfk",0.572775929329338
"scgivnrddr","lnjzyafkeg",0.324321228496357
"qqdyuwelxc","twvjgjnaot",0.283150565677172
"yknahbrdmt","oyinkuwryg",0.0269968178666336
"slnoehpcak","uddemhdbsm",-1.33760452183544
"xksdvfoxgl","qrxcybhhvz",0.761298816077495
"irzgfptukm","oryvjqkrql",-0.264215435265694
"vjiqubqjxz","yxcgrpzjcy",0.711832369003453
"euqxzhvroa","qssadqzshu",-0.959559143988302
"wfmymfdkoq","kffeosghdr",0.893546964491924
"dshpktflwf","ytthengpax",-1.37667566183148
"hcpyakewsw","vaiyggtddv",0.0222153417463606
"xljmkpfuho","kqbdabihst",-1.24918700058617
"kixhhmzbav","fotjcdtkfq",1.6418737209456
"hyobjyyksr","agxsbxwmix",0.414745720671764
"vdyuwtqpur","cxzkgjxqto",1.11911780509487
"guqvmalvnb","liqevfxsio",-0.903401009482006
"sokfjjssgd","buatuznhbh",-0.668939580757018
"cfwuvpkjvs","fvbtjcmuak",0.352195998526634
"pqnipwebne","wbrpofnmtm",0.409846220733249
"ueuqvrjavr","ibjeilxdzc",0.38928262538667
"hsxcvuejyl","txabnkmndx",0.994023195618254
"zpxfkzhapv","nsxrjjwqqu",-0.47007686064774
"opzaskwidh","vxlgbcthqd",0.733184183041562
"wgujffivmr","pcdgsnqcqz",-1.00736201789311
"quqhyktmgd","ulkorywssx",0.185384691271804
"aupbgkqjrs","gktihtalzs",0.136944773977313
"yirmhckoxf","fhlojzxedc",2.19466573900222
"ykilxuljvx","vnwvfcglnx",-0.479361782625625
"zuycpyjhla","juvtnxpwax",0.830198532353339
"sthnlehxoa","yjyahtzlil",0.954766942686086
"zzlpptefnc","skrfqoqvmv",1.33032975386345
"syrvzriaqc","qahdzwqbim",-1.90172330352808
"zyggtdkodc","hzkqopbjae",-0.684450704777495
"gcktkiotsn","bxdktvvwlg",0.216124292462779
"objfgmpeef","rrfdywnjnf",-0.974121833879046
"dmpqyhbuuf","griavcaucx",0.875497868998021
"irbalzfvfh","ycusrvoesy",1.20582230047446
"tfybalrwwq","zfothluszo",0.451305165436656
"ezkabkioti","rqzyqmzdtl",1.1228495325229
"rpbyrwygbf","fozrrquqar",0.365585969198779
"ntxnpxxycy","oobcpexhlt",-1.96309057396491
"bvderggyoz","enhceuwsba",-2.10194972069704
"rnlumgaysz","rsuyufvqks",0.119557069508534
"cswzokqjqc","tapphlcvnu",-0.094620785956281
"eqljsipxea","rjorypxgxa",1.65471679540884
"xrbnrmasog","hepbzxpjbb",0.29473103930948
"zimmcbeeqr","whgmfxcnty",-0.353616580511822
"sortgddpcg","cvygjxinnj",-0.513782448930523
"ccgzcvllsg","zixqrlaqht",0.809273413999256
"iiagtipgnz","shuvvllzyi",-0.026942411828759
"dgpivsocaq","skldnimvvc",-1.38992167073758
"tdkgpvpvna","xzyaaainwa",-0.701933049277557
"tllakqypel","ityyfaxlgm",-1.08449765478413
"mwxkltcbuy","lrriarmtbp",0.352990623173285
"aufgfqguay","kevpwegdfw",1.54621970259291
"cqrsdztzta","bymyknevtn",0.420265982907067
"kskeisvnqf","eprvxulfnz",-1.05926764107403
"tvdjrqcfbx","jtvxsyurdj",0.0553687596596887
"dtxnrylovi","vkucmqfwjj",0.732422449099083
"tgwgejewpu","ohkgilsuyr",2.03226122615946
"wrtkomlrai","xgvcweuzco",-0.577371685895797
"zvuqkzxyzr","cnlxhpvonb",0.878604179374125
"gialqdsaow","udxnuariqr",-1.77703795976347
"ayajuvafad","uxvncsspqa",0.601404424719363
"lsqunundml","jwzbhqcyrt",1.44172165487225
"mcxjibluyj","fzfomwipaf",0.732562759073108
"sflggyzsgq","cfdbaeniga",-0.237960707820253
"gtzcbdjwam","jkwvwujpmf",0.311056743169931
"mmutygpzdz","iqxbpyicmd",-2.09759974118527
"jikmhuxazk","hmovijlwrr",0.298105606210002
"dypvysqwpu","gerqpaovri",1.0678764365908
"taeuqsjhys","phpenopetu",-0.019055418398942
"tfzffuvpsu","codmshbdyt",-0.960701552742263
"okknqeqybw","krialiwusq",0.92693178183777
"fehkshuniq","ilmnrivgip",1.12766500030243
"vmascyewlf","thkmscxzth",-1.66693870071523
"iubipwuvxi","zgjlkuupjk",1.13191734185445
"jsdsuanqkh","olpbkwbzvh",-0.605856433660558
"ckxcqtaorr","banppykkfd",0.124080850089475
"kdyursswyf","kwfrclhlwv",-0.301499924092608
"zmmnhppedy","tltdobjtuv",0.13329388647861
"kidduracjt","lbickpaxhm",0.891467288638682
"emvltisniy","mwvgpmsexf",-0.107743872691598
"jiweeknpil","qbutwmmall",0.95115655246016
"cqceazscwj","ubchgedodv",-1.19024526470102
"zmgcbfkqfo","deubjosekw",0.576459633482117
"ebxxpqaghy","nsktadongh",-1.05515915781145
"allxtdgnpk","ayyvnbjwvc",0.02520437642547
"zzkghhblvf","fnyupmnkzw",-0.261490467784802
"trljhjblry","lamkcwfuyc",1.06718381319257
"zpcdvrbavs","nwtfmbvnzo",-0.861162461362013
"jvuaukgptz","xznnsjavxa",1.19211909999673
"vaynetadss","yynotdewol",0.0403046686139182
"qolugxbzfd","tdlrqylhmf",-0.348778286409215
"txfddpnqgh","hhgvewwysj",-0.832952098907856
"jweiehyjmo","ojvcfknwwf",-2.25990462141729
"qnrophxqbj","ceextkrkif",0.425801909408472
"nbnawkgrye","egnxfrnhme",-0.463573499665009
"aglzzhpqzf","hbrpsvmunz",0.512354706479482
"wmswoujkwf","nwdxqstead",-0.343119904137531
"hblfbgkirk","wolgxvihoi",-0.701136364987706
"ilghmuuukz","pxjrjrxirn",-1.2884106141517
"uzgpmbikpp","nvuiijaleb",-0.408055276005304
"vhiytumzim","lvzeubsmgd",0.871295601138906
"dfpqbtdjax","goearvsdfs",0.36047452767799
"gmqwlkivvy","xyevusjuht",-0.21031300590511
"qcvjgfbhgg","wsccrlpudx",-2.55074158717783
"uejhfrxlxg","tzwxkcajuq",-0.777915502161842
"ldqdbtcyol","hnsaapzymr",-0.0901532938957664
"rxolwqosso","cetzklmwht",0.170221856908375
"mventmqlit","bdchryomsz",0.245679895719996
"glsyfplslp","lscpfgqagh",-0.221600381765024
"zhdmthgbai","umufxbpxkl",-0.137682334501669
"jkhtqmwslv","ivbzmrkxwt",0.552632646544123
"gntscoucjm","buvztcujsd",-2.23162908063836
"dlhovzmhgj","rcokoryylk",-1.01357396491658
"ugpuqzscus","oejzpmvfcp",-0.0979594562054319
"sgwscpvirw","oijbnbtnlo",0.324779446221795
"xsbkkpjpph","vnndxlscmg",0.44924640518651
"ohnjylwngv","aoupnnovcs",-0.723615663495134
"pinwgugjji","nhsocrbcis",1.59346389567833
"rtbrwkgccd","udwlwcacwi",0.738790189621581
"uwqyxuriij","hdtbcklheo",1.28999738936068
"axprrmofin","stxqtqzbul",-0.494804848616047
"flhzorvdnu","cinutxrbeq",-0.583802947438076
"whfatlmwua","txescbxlsd",0.0184581211407687
"hepqlrslyw","jgxcgkzuku",1.44562156314544
"ejotuhgxxd","hrodmogbbv",0.754568922999033
"uhyhzuhdie","rshxospwrf",0.777608231415421
"hkculvvtix","ocnionfqyk",-0.472023596653933
"fnmhmtjear","kbwtwugwzz",0.072667981657397
"nexpryaolq","ngrgwdrxux",2.63794112253426
"jxcyszximc","lnzwibvdoc",-0.701840606561925
"clnyohgjor","ebsamxhizv",-0.26164639737126
"wlpwhbfokj","tffhqbnomc",1.74392676241566
"badcozszpv","gopzcqfppk",-0.628533526354458
"axjnhmqlun","cnapagwqor",1.57255460454553
"wucbximves","uxalojkred",1.02134907017554
"lufslwrivw","xyoizvmqjc",1.38034768579402
"vfsokyloau","hpoirdywye",0.677106111927869
"ojlxfklzul","okphaaygxd",0.953956467291648
"ghpblcgxzg","jdeydzfgoh",-0.784259403301486
"qrstwkyubw","zewyfhgckn",-0.522724958858024
"lhizblzddo","yvhcnfexje",0.0581753051005465
"xgwvrgkrvd","shpvvqjcfn",-0.143075596953478
"vhfjkgzofm","wvutvuazym",0.520307360648214
"vgnwmlklgr","zzqqsftswe",1.95774029080809
"rjzqflzcay","fppnfootxs",0.902678974092185
"qjgpyasxgg","zmceafrouk",-0.0378876653085999
"qwrottpepy","trpvxfjscv",0.11024307173316
"oaptzvinda","avcexubbsq",0.108947014088652
"bnnrxfkoss","dtpujplshr",-0.620340790998712
"lxwxsipnfh","wmvnmbbkgh",1.39183019914927
"gzdetgsgwk","upnqudmntu",0.019284041740566
"wpquqvdqio","vmzdvnajdl",-0.278647899757725
"bagcikiicn","zoizovjvlg",0.363569317215255
"vznxxeszyx","rwglxelwvx",0.597667286919584
"uakuefihop","ifrskyitnx",0.726071458651835
"xqtiimlrjs","ryqcnueure",-0.521462180141025
"zdqeveadup","adaaigznrq",1.23264735812561
"wdjkohttee","juaecsuvbx",0.632915935497408
"furjngfksu","tjlajzneoi",0.233414430270587
"ojqucdjbzs","rccoianfou",-1.20735392266916
"tjmheqyntr","rfqvakenzt",-0.515709885870307
"qxoitzeptx","grasdxgpwc",-2.11315521230611
"seohejkmxs","wfndeifgxn",-0.195270673977481
"gtbtodgaxo","fnzztswxbw",0.909341879957708
"qlopulcmvd","fpmfnvzfox",0.160377906738951
"dufrlkkrmm","ryazynytnm",-0.701633047686086
"etkglkupta","ibkzgdmght",0.0570299957505942
"cdywloasrh","onmvpdujfq",0.699368036587602
"xagwnmmgfo","vgrnvwgrxg",-0.627312608015922
"hpnjrdcjyi","wqaagjibup",0.138163617829046
"pxswzjhkff","zksdaxudlu",-0.26793700351699
"onyicrpksj","ohukhkuamv",0.755077682818126
"xtiswhfeep","edskyvttjz",-0.147203293474668
"hfbbiorusk","qpqjttbyhf",0.5675062647074
"kybkxgawoc","rprcfwuevz",-0.349955784879255
"kitmjygipz","zdthocmorh",-0.148824357507791
"rtpwjqslpp","obkgbfvlov",-0.864997647963112
"cbbfdhbwbv","jcppbverck",0.28282684275385
"dslzaioshu","ndufuzuqch",-0.603675282902124
"psalxkqboz","fvlrvlmxvu",-0.701825103751888
"dtnptcnkoc","frlkiqhmuy",-0.102205097753498
"whvutwyhsp","iiltbbkzqf",0.655851144545226
"zitpnxydez","qcgidtodof",0.941191398742359
"gytdqyhrqz","ckyykmoyph",-0.218011920250468
"ixlxkkmulb","rqkvvrgjah",1.75182870889052
"cvpibhdemm","sclvuegaqz",-1.76751791676477
"ncctyvxzyh","awlmsdrurh",2.07106151036699
"kqhefoadav","zvubjvmjjp",-0.234804968077483
"hgfqkgcwrz","mwgswfsyhy",-1.24339456134872
"mnljybrgvw","qdgivitkiy",-0.329901442687536
"lzhrpvucng","yvaahwdaoa",0.629397195837401
"xufmykgckg","plomggurgk",0.245721049948953
"zkpzzsfywp","eqgngsoikw",0.0424874460618786
"ujwytfnfly","npeinycvbu",-0.0167209499498816
"fwjbhcouou","uqgtquomgc",1.26244216996725
"oaauwxsdep","xnuvudmdal",-0.914374244642035
"jhhrfmhzid","sxvjlqhemt",0.461130277538156
"wcspmymaff","lkmqhiahdy",0.910448186313927
"tewoimecan","ivcfbdjuyo",0.462328001555459
"esehbtzpbr","qcckkjtcow",-1.23584460150688
"bnaqzngsrf","jwrjtuglrh",-0.178035333566166
"jwvdymvdtp","lrxapifrja",1.66953818661942
"iclnkolkln","lyhichpbag",-0.18298943017602
"woaxpnnszy","snthatjqhm",-1.31017140537485
"maqubflast","qxjfkfiffo",-0.840872337014578
"ofnftnceko","lzutubhkrg",-0.646143066020082
"vnfkoiduvc","rwknkumzxj",0.147510150412332
"dvzuluohkx","jvprthnnrb",0.332323218846735
"kbgicswfby","weppoovsek",0.275337142245426
"vderkpfqqv","rhvbbzzlzn",2.26253631562799
"eneytoxvya","bahehhnrra",-0.305084541035546
"sznvgjlkil","lygrvlmavh",2.25127951947196
"bmtjfayvgx","wliwamytvi",1.03035049787639
"efaxbykpbm","yftjdrvgtf",0.861152481310364
"zpsisgffrm","fgsbhhzlua",1.46144315913023
"xnktvzcgbv","fuvrfaoxrq",0.301218524838516
"dauegxcbra","mpxubbrjhf",-1.04211780442983
"lgaoqvbujd","qzbcuerggl",0.271844526802138
"tetemmifsi","bxspmgpqni",0.0639487968904593
"osrqccujbw","czeihbjnnz",-0.374247211596318
"xovdlwikwf","scxkafxcvz",-1.25783415935464
"zjgwlcapkp","ffpcuvupzv",-0.0307660311033178
"qzfbnhrpvu","iykshngrie",0.641221806508971
"thqgjmjjtv","psldtyqcvt",-1.14898574396194
"kudoecalbz","suwneopjno",0.321794495235598
"bcnizlgvvj","lpfkoyivel",1.54541684150683
"ntziswjrlm","bvytdywral",0.898351839633364
"zlmlzrhegg","kvtjbcbkyn",1.78970257012721
"jfkekavovv","uzgwiowmvc",0.689772874488782
"jgeywhadfn","ofldctloud",-1.37182066742379
"yorawfldcg","eawqhkufmf",-1.610623265175
"yataplcevg","vqlsggbhph",-2.56215710448597
"nnlmilngox","mdohoosdzu",1.68315996931247
"glwczeqxuy","zdqvztzuwm",-0.720426051371441
"qdspatluhf","vqitikrrmq",-0.528089853110283
"ktdemkglro","viajeicvca",0.459876436389352
"frbsdwzndh","rbbshwobzn",-0.25086009268454
"sturzbjjfi","qnlyrjzslu",-0.928459822111824
"rgtaorlepp","xdyxrdtpgu",-1.19518484661154
"vsvkwonjhc","ufuekeuagr",-0.601215328323559
"gpjdmwubdu","umyttrvkhr",-0.0150804819894008
"rxskgjpxxt","fpcxuuhbry",-0.486659014186003
"dhnwowhmps","sgxfhxyabz",1.51407548104639
"efzpwdowpj","nlsegyjjtb",-1.07700096841901
"upwnooogqo","qxazcyaefh",0.117685131256306
"jkrethisxr","obvsavxzub",0.66949623709065
"yuwincwxca","sgccxiuhni",-1.61466090681435
"ttzjczhqks","tryulxcbdd",0.0058220889702233
"owgpemktbu","igvnypkcbd",1.45213079638313
"oextrerckh","njofuqoxfl",0.208934089721864
"qpinswfzwv","brmoajjygi",-0.21519164857147
"mzsidpeudc","aevhxfpfny",1.31023250174942
"xfprrlgryj","rfgtbnsqzo",0.652948680768774
"kunspugiqx","jhrgbzewqs",1.19527505835366
"dmradqafes","acbxwzjimt",-0.00291446488788882
"poefqiyyyd","zkzakrfwof",0.745445513316813
"znogtismtp","kronaevxvh",-1.76603633487086
"qcnzfnevjj","uivukvwekz",1.20547915837527
"auogfdjeca","gyijbafhir",0.468301539541763
"vzmynesvjm","rqmwtqfyic",2.63637087173514
"hkfasrorox","qvltmxpsjf",-1.63174252566399
"epwmdauhys","garqmhwrjx",-0.907475292259301
"kduwpelazu","enpzxklymx",-1.83103709328544
"tkffdbuzdh","eyhxzywejc",-2.30526485422244
"ysxpigzvbe","yblksjlgvd",-0.470559049240634
"godzwnxvkn","cpwetonlsv",0.161794325018157
"rklogbprwi","bokwmglzvl",-2.32984101278217
"xsambgiapo","brsrdwiwpu",-2.23338868856993
"uchmmawgpk","gqvengyizh",-0.347364871405079
"fwmhsmutyl","cqkwjikumm",-0.885177010106533
"dgthppjgci","rupkimcyes",1.588524218917
"njknufzikg","vxjzwdybop",-1.98893416426922
"vqboabdlcw","yobtufbxwl",-0.871296331910628
"yhboeebfqe","cpcrcoiukm",-0.419244589102194
"jzjkhypsgt","xtpeqwprmp",1.86054947110343
"vxjoejhfjb","egtggfvauz",-0.708395347710582
"akhtrrynwr","vnvmwdebfd",0.0466510499188512
"uczvuyjemx","oiwbzybzja",-1.37844583669614
"xzbwlsxtna","qgczpoihfm",0.933096474420353
"lafphzskrx","hvadjanoxy",-0.788321013294274
"zhpvqcdtqy","kvzwzhpoqi",-0.155262070657244
"fzassnjrvi","ukycardzfz",-0.181174214303672
"cyhorlvtao","inhrwqrcfm",0.307370294461536
"wsmzvfbxli","lfctzmmkxv",-1.78880058125097
"zevrzckcxc","otlskpinbf",1.61540157238111
"lukjtntncb","ifqxisvjpw",-0.463903040651731
"uueytqcnlr","kyimxnohdh",-0.727702924906836
"dfsvrzgmmt","lmpaqxobkf",-0.828590908547328
"tngsnvefgo","ymavpivkbp",0.0560906495283537
"akzjtmpcwn","wrjbfahfim",1.23004188137281
"yzklpmuskr","prnauhyjnw",-0.61621147898354
"bhlediocsi","omgrstskqd",0.0525881781434161
"cfessmnjbh","gswwthlopu",0.709374939065461
"liouzqwnia","gpihhanocx",0.904747251231732
"nwxyxclkvb","hplkblpxub",-1.95409859197113
"vymmdiofdh","uubpqmqonl",0.440581347449709
"puqjbsfeda","cpiemfgkjq",-1.49164415140518
"cblydngbyo","dfljfrnqqo",0.350172586879421
"eirxozywbc","iixfxwmeac",-1.20978999768424
"qrimmgigql","pcfdiymexh",1.01816597038634
"sbrtczdbfd","wygnyrqrgw",-0.71297353735962
"fumchrkzdl","mlaudsrges",0.141529173936507
"wyulsxyhbs","eupvkvebxh",0.97998539718758
"trmahcbmpy","sonsysmwxt",-0.0351812893708572
"cmybeqarto","qwmttahdmo",0.166966720775851
"ymkvphpwkk","lggnopcoog",0.230091397273954
"jfofzqivda","qcliiojaea",0.0684188149353877
"isykrdngyq","bhtllbrwvv",1.42580701235177
"ainjjhdlue","chxulolnkf",-0.146645942840089
"nwdotyjlal","ekembmxqwv",-1.58664020452247
"nfzdocfbed","nvyassxywr",1.03774890764126
"yhcukoqehk","vvvavkhfwo",0.659794116592136
"tgtesoxpgp","ariookcavk",1.51278404491517
"ehkxsrkfle","ivmnvsvajr",-0.0729133870873539
"loicehlrsg","ujzvyigyol",-1.18961028944313
"zbihecphgw","wvrtxfxdwx",1.28118556142499
"dhorfzmqhc","rbqqcxgscj",0.292627034373021
"lhjlhgxhru","emlxblnmqd",0.356663823505424
"eeanrmyzjn","dbelksmkbg",0.732263861956292
"hlufogepwu","zfbuuohdyv",-0.57205610634866
"gyogfwrgtt","edpmavjvmc",-0.538743201370391
"leafuoecyn","ubqyrbevkz",0.169113551530765
"piszbvvjkf","dvkxgbwzlz",0.0694151600061865
"xfzebeazqj","jpfttxnlay",-1.3391652171586
"iphrpvsnho","kdphwcvxhy",-0.125578508702113
"kbjgleppoa","znpuryipvv",0.334746308841618
"yharvgtmpr","rohgeovytz",-0.139919009381545
"skjdduwfve","gmfotdrhiy",-1.3583833777796
"umaxcchkcn","petnqdzefu",-1.12011363182854
"cdmbcamlor","eqdexmocdn",0.85293559084777
"ebwtfosilq","wtwoxqiuso",-0.231789318423404
"cnumrsones","iaykwuvuof",-0.410833965541985
"krviidnlyv","mroimnnrbu",0.165632357012249
"kezmvnngkd","xnobjemtzc",0.163964812482935
"ugglcipwjs","dvvdqknquj",0.459157362613446
"cnvagxvvey","uymncuazxw",0.311923522500288
"mqlrlacwba","hyinbdzmdr",-0.113061680738685
"xouitzhedg","nhtrgwuirt",-0.244042462979352
"oktktubixg","vtvgagdvtu",2.18043074425561
"gagtwflfth","vgbtfvslac",-0.514607154511869
"jggexibaai","obolajxuex",-1.01355963035929
"uemqyykpza","czczcgfjmp",0.646997645872876
"bwzgwclhgl","aboktktlnr",0.00703674065141776
"nysbrjsffn","iyphjnckri",0.0513694084950114
"fgbqzgmitk","pigfgwjecx",0.116540021651207
"lwaqqzsign","vzwrwgmytl",1.57063300888784
"ffcggxoehn","mndswmbsdo",2.9714761835149
"ypuhhohtco","htullnpkha",0.579545285276245
"pllpqiptsm","kdzisibftx",1.55452438515987
"xbvdydkoog","jzgwekgitd",-0.134736455299419
"qzzwfkxull","eymicyykyv",0.642659035526539
"nrypekeyeh","nrsvbzmnrg",-0.186153187403156
"kabnvxsskd","izpspjsseb",2.01946228791011
"qyinphmahc","fososznyte",-1.4418131007555
"fgvqaeobmf","afunrsdxpz",0.624893106776561
"dqjugawnvz","thpdhresit",-0.291709275390643
"prrbooblll","hokhxqocce",0.601413341720064
"pxhlwhewsh","vepqwwonsm",-0.0475748810392597
"ddcaluxnfq","hqlnctvgrp",0.227926190092989
"jxcalorszt","ftztqrwigt",0.386093429768583
"orqbmjbisy","xmxihteirk",0.44884063075571
"iydyhntgsj","dadmurnqbd",-0.752367439186843
"glujtmjbeb","cgvvxmirfk",-0.967983986725329
"thqhxtyscv","fdddntamfa",-0.679109795880654
"hpsfijtzle","opmvjmkdlw",0.406000324781391
"nvtiizxlco","bmwvgzyxys",2.00133327132733
"cqksjvvvfo","dywqsiupmq",0.0393516354120554
"amxvrbysog","wmgxloilix",1.94769822725767
"xmjizdggnx","cylxhralzp",-1.56860500759024
"mspzeymjeq","ezldfszgiz",0.578993571660369
"rbuydugmvc","vyiglqmvuz",0.552382199688871
"nzsrxuiuoo","nagzpiujda",-0.468169427416801
"lbgwztjbxh","uhfnxfbats",-0.348498964919504
"jgsyiyrgii","kzbvaycnjj",-0.0728327734705649
"taeosiypgl","lvgdqrdhsv",-2.30612330942193
"vzjswmqzbv","ktlxssrjve",0.0835332872257426
"rduhqjzlqt","yhimhscnop",-0.252583270988999
"kmyhxfjjhy","kmpqymmltl",0.368324967499689
"tghivvwvrs","ynozmaoocr",-0.441632369426054
"gneqmpgoja","apncliklzw",-1.04701457813051
"ulffjvmyez","szxzncjnen",-0.144129726607663
"qgmtloevtj","wygwsambfs",0.201699267554469
"lvohgvrlnp","sxpnkordnv",-0.259238563916744
"gqfcimjacz","eoqjdriadg",0.82782547666219
"wwixmoewaf","cwzxeqanjf",-0.0699365377957824
"azmosawlqg","kebdnttisu",-0.847591787016461
"mjhmragvac","kxtmfrfhbw",-1.9655178843786
"wldboewlgk","uddeojqegg",0.878991225943415
"wkaoxpmtpf","egshrwlzqg",0.817319120686485
"epsynjgiwu","flebfudlrq",-0.808503110060686
"mnmxmlftqv","iacattvzfh",0.608773849209671
"chkmcjbvpf","prxpynurcf",-0.990220423800735
"fenqfgqemc","sjxarnkamm",-0.1126731458442
"lexxjafyck","criabdqpue",-0.441927947164512
"uncfmmzeoz","ieadkwrums",-1.0244065959953
"rqptlwxuek","ivbuxjrrjn",1.13911322912398
"xdcmrhcirn","bxpgsxcnno",-0.757794092672968
"wocmhupwbz","yqveupdmgu",-0.558397336070549
"rcexdnyqkc","qilexclylf",1.57885785205953
"cxtdixoewa","dgcqwxovdn",1.68675554456306
"tuhamektgt","nnwguslrdy",1.33000311966809
"wymwvixndl","agluekrwml",0.682482501756509
"aniddtanjx","cpuzuesusj",0.943396175031648
"llpajcxlmv","qrlaoomjva",0.222938917444808
"hltnrcugta","ufizzdnnsh",0.726897772295541
"lblqccrazm","lkphaghpzh",0.332566432836496
"wxmrdvhrpn","qvuaycqnrl",0.0174806146412175
"khgctlocyu","wxtiwznndb",-1.61712992414578
"hpdaqyoygc","jdkpsiordh",-0.200483617678925
"zyvfqwlidw","ovyfxuhnah",2.97283853924679
"ttxryffvvu","vmotxnredw",0.385425495219579
"qjlpeblbvx","aulkraioht",1.3501010636804
"gjzpcwlqxe","uscsjfwpla",0.580400580172024
"xqknyshrcd","aixwwubzha",-0.258354724346879
"ycruvtsizw","lyvrjsygcx",-0.494236918474374
"vkaxegfvxi","yxtecgohbt",1.60074386621212
"glnjtgidnt","uekofbmvjj",0.448578174102566
"vbisfrkrqz","zyawlfxrds",1.35028070468276
"cammmgnirj","mqphjomzqh",-1.17808777689863
"xyhxqcnpot","hsnhoxuovu",-0.532202106187507
"qsahkugcmg","nytsiuxwpk",-0.438693825785045
"bfxdhcbtie","suvkwxxbpu",0.333365400495289
"ekljtzvpxa","kezvwdhqug",-0.835644271847388
"owqdlvvlvg","uhejbmhbme",0.822814408062837
"jhnqwnackf","bzbrchhvvk",-2.10301926647518
"alwbrcbmsc","jekbqsxrou",0.946807399731652
"hwgboianua","zxzttksoce",-1.03624357808732
"wdplkqvybc","mzcatocagc",-3.8547910548697
"yxbxjdnjkg","ljfshgdiru",-0.228928162666328
"ugqvdgcsgw","ahhmcwviod",1.50638158226175
"stwmbztnwg","umyzohrnwu",-0.201523666023639
"vestvworav","uwttjwootd",0.151781153497735
"nwjyypshey","usombczlnc",0.824886582577984
"qcnblwltfb","yqwnwnrqxt",1.6480278860236
"qdumdtqqgi","jotyihxzad",-0.626964277872406
"pphrowutdl","ckaedybpqr",-1.31315695450819
"xvnoteniuv","zltsqdzjfp",1.80738241587513
"wukyyjjbns","vcvneqtnaj",-0.965605792052613
"pqzqgxivgc","etpqtvypfk",0.253004474683462
"iljdrhqzuk","nmvsvbohir",0.673595382511777
"oekantczcj","frkctgbtsb",-0.134064958983675
"abgrhfutok","tloufcrfgz",-1.50054195879219
"tfxtepmary","pvdmltltcd",0.095821100890943
"rdacvfixes","hmncfdjcis",0.252991090782266
"qmieypvvkk","mmwkvsaabc",0.493461152266423
"dcklwvazhm","ggyyvjowkc",-1.38552561377927
"rqchyjmkdz","ikixltlmdu",2.18954794863708
"uwqlcdlezu","ctouwcdzmu",0.132313004990974
"quiuedobou","lyjxxhkzon",0.481275936670256
"tkgdbwswkj","hdojigdvmm",-0.741135399702947
"yiwkwostqi","yzrwmhjtjm",1.01444954120792
"hkgjmqafks","xtzmbhmdkw",-0.136681960316875
"skrifhepye","idsseiqueq",-2.00264426547035
"henymntvqg","iodwqaluko",1.29167436126888
"ccfybkpjht","rlleexttes",1.28858596730837
"nsjoodvlkc","agcaibostx",-0.735424340914557
"kcjpfipalw","ppbyfigtep",1.38728645572379
"jsketkbjqy","pegxjugntr",-0.984450011364042
"jwfukhiglu","hwzcetqpsu",-0.0213518561305233
"rmusnjrjum","dyskbuzznk",0.379297032035575
"bgdfrpxjti","bqrlewxlup",-2.08100727173645
"kurggrdkri","zustijuxwx",0.415187728179111
"ohdbcgvdmc","xxemklaknj",0.614330541524375
"rtjwoqiuja","mgxndmtxac",0.665910320695469
"qglqbifrjx","txzxdybhnt",-0.153593152719479
"nipxxooriv","lxrzntagwx",-0.697794501248573
"osznflojgj","wgvvvzfqii",0.179175273739577
"jsrbliogfb","dolreatonu",-1.2181088757215
"cvwcdrjsir","pbcbnvxzpb",-0.495941371229603
"rrqvgnjytq","hrsnvatqsv",-0.531639432607946
"kxovjthxzm","gmgmaxbgpt",1.08596641493487
"wdzywhyvtb","jpvjvgepkf",-1.84031783298216
"hcgdbcxgji","woxzinkvsk",0.0133128629178102
"sjebgomnjx","kgbzcdtvpj",0.611807526342808
"ywzrnpondj","yskkmwltkk",1.37002769667972
"nlgnnizady","uqlpcfmdhi",-0.736872354809274
"byomctreko","hhgpsrkmvp",-0.118550722494801
"siyeszwxab","fzlafnlnjx",0.946768455134265
"katxuzshsu","soiqragkhv",0.257128798861158
"qdyaezqxxk","runegoruif",0.730233715425052
"bjhgvgyeoo","whwuqvujqv",0.725684532897006
"otmcdrcvev","tdpsujnyjn",0.660835066952999
"wxzocrhiyi","mntfqblmcq",-0.794841796204305
